College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44640852231,1-44640852231,U-0391,"GOVERNMENT POLYTECHNIC, MAHABUBNAGAR",Active,Telangana,Mahabubnagar,Mahabubnagar,HANUMANPURA,500906,16.717247,78.002786,Government,"State Board of Technical Education and Training, Hyderabad",Approved,Approved,A+,Yes,,Tier 2,http://www.mahabubnagar.ac.in,info@mahabubnagar.ac.in,admissions@mahabubnagar.ac.in,placement@mahabubnagar.ac.in,+91-80-022-9848,Civil Engineering,Diploma,120,540,1993,Urban,Yes,Yes
1-44640852231,1-44640852231,U-0391,"GOVERNMENT POLYTECHNIC, MAHABUBNAGAR",Active,Telangana,Mahabubnagar,Mahabubnagar,HANUMANPURA,500906,16.717247,78.002786,Government,"State Board of Technical Education and Training, Hyderabad",Approved,Approved,A+,Yes,,Tier 2,http://www.mahabubnagar.ac.in,info@mahabubnagar.ac.in,admissions@mahabubnagar.ac.in,placement@mahabubnagar.ac.in,+91-80-022-9848,Electrical & Electronics Engineering (EEE),Diploma,120,540,1993,Urban,Yes,Yes
1-44640852231,1-44640852231,U-0391,"GOVERNMENT POLYTECHNIC, MAHABUBNAGAR",Active,Telangana,Mahabubnagar,Mahabubnagar,HANUMANPURA,500906,16.717247,78.002786,Government,"State Board of Technical Education and Training, Hyderabad",Approved,Approved,A+,Yes,,Tier 2,http://www.mahabubnagar.ac.in,info@mahabubnagar.ac.in,admissions@mahabubnagar.ac.in,placement@mahabubnagar.ac.in,+91-80-022-9848,Electronics & Communication Engineering (ECE),Diploma,60,540,1993,Urban,Yes,Yes
1-44640852231,1-44640852231,U-0391,"GOVERNMENT POLYTECHNIC, MAHABUBNAGAR",Active,Telangana,Mahabubnagar,Mahabubnagar,HANUMANPURA,500906,16.717247,78.002786,Government,"State Board of Technical Education and Training, Hyderabad",Approved,Approved,A+,Yes,,Tier 2,http://www.mahabubnagar.ac.in,info@mahabubnagar.ac.in,admissions@mahabubnagar.ac.in,placement@mahabubnagar.ac.in,+91-80-022-9848,Mechanical Engineering,Diploma,180,540,1993,Urban,Yes,Yes
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Civil Engineering,Diploma,30,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Electrical & Electronics Engineering (EEE),Diploma,30,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Electrical & Electronics Engineering (EEE),B.Tech,30,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Mechanical Engineering,B.Tech,30,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Electronics & Communication Engineering (ECE),B.Tech,30,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Computer Science Engineering (CSE),B.Tech,60,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Civil Engineering,B.Tech,30,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Data Science,B.Tech,60,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Computer Science Engineering (CSE),Diploma,120,480,2000,Urban,Yes,No
1-44643395419,1-44643395419,U-0062,SREE VISVESVARAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,Active,Telangana,Mahabubnagar,Mahabubnagar,"( V ) CHOWDERPALLY, ( M ) DEVARKADRA, ( D ) MAHABUBNAGAR, A.P. - 509 204",500906,16.718584,77.975578,Private-Self Financing,"State Board of Technical Education and Training, Andhra Pradesh",Approved,Approved,B++,No,,Tier 3,http://www.sreevisvesvarayascience.ac.in,info@sreevisvesvarayascience.ac.in,admissions@sreevisvesvarayascience.ac.in,placement@sreevisvesvarayascience.ac.in,+91-80-079-0058,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,60,480,2000,Urban,Yes,No
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Civil Engineering,B.Tech,60,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Electrical & Electronics Engineering (EEE),B.Tech,60,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Mechanical Engineering,B.Tech,60,996,2000,Urban,No,Yes
1-44642779537,1-44642779537,U-0961,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,Active,Telangana,Mahabubnagar,Mahabubnagar,NEAR DHARMAPUR VILLAGE MAHABUBNAGAR ANDHRA PRADESH,500906,16.728239,78.001714,Private-Self Financing,"Jawaharlal Nehru Technological University, Hyderabad",Approved,Approved,B,No,,Tier 3,http://www.jayaprakashnarayan.ac.in,info@jayaprakashnarayan.ac.in,admissions@jayaprakashnarayan.ac.in,placement@jayaprakashnarayan.ac.in,+91-80-484-0146,Electronics & Communication Engineering (ECE),B.Tech,60,996,2000,Urban,No,Yes
